Unnamed: 0,OBJECTID,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstPKW,IstKrad,IstGkfz,IstFuss,IstSonstige,lat,lon,alone,not_alone,UTYP2,weekend
952,198139,2,7,6,3,0,7,1,0,0,0,0,0,0,52.39978293243399,13.409536446488213,1,0,7,0
953,198145,2,21,6,3,5,3,2,0,1,0,0,0,0,52.473572704577215,13.320003373654115,0,1,2,0
954,198149,2,23,1,2,1,1,2,0,1,0,0,0,0,52.45832522790785,13.333101796372285,0,1,1,1
955,198152,2,12,6,3,5,3,0,0,1,0,0,0,0,52.48711145423521,13.426921477298484,0,1,2,0
956,198157,2,8,3,2,5,2,0,0,1,0,0,0,0,52.48478495303582,13.444152856004159,0,1,2,0
957,198158,2,15,6,3,1,6,0,0,0,0,0,0,1,52.50545115802146,13.420486249445288,0,1,6,0
958,198160,2,16,6,3,5,3,0,0,1,0,0,0,0,52.43514017715421,13.305551030097115,0,1,2,0
959,198162,2,15,5,3,5,2,0,0,0,0,0,0,1,52.50616985190482,13.332600376047086,0,1,2,0
960,198164,2,9,6,3,5,2,0,0,1,0,0,0,0,52.50545999403607,13.327833563368015,0,1,2,0
961,198166,2,23,6,3,0,1,2,0,0,0,0,0,0,52.518486763799324,13.400849460567928,1,0,1,0
962,198167,2,7,5,2,0,1,0,0,0,0,0,0,0,52.472363837134544,13.29852412699372,1,0,1,0
963,198168,2,18,2,3,5,2,2,0,1,0,0,0,0,52.55009920656865,13.385391823231378,0,1,2,0
964,198172,2,18,6,3,3,2,2,0,1,0,0,0,0,52.50951241513339,13.400192905651592,0,1,2,0
965,198173,2,18,7,2,5,2,2,0,1,0,0,0,0,52.51180864737563,13.322102513380456,0,1,2,1
966,198174,2,15,5,3,5,2,0,0,1,0,0,0,0,52.56095848963234,13.388188962704296,0,1,2,0
967,198176,2,12,6,3,5,2,0,0,1,0,0,0,0,52.52726892764603,13.211572849644403,0,1,2,0
968,198181,2,9,6,3,2,6,0,1,1,0,0,0,0,52.55089154155154,13.384066782604911,0,1,6,0
969,198182,2,8,6,3,5,3,0,1,1,0,0,0,0,52.56350994819967,13.402781001401884,0,1,2,0
970,198190,2,2,6,3,0,1,2,1,0,0,0,0,0,52.45990038096528,13.578162664017205,1,0,1,0
971,198191,2,16,5,3,5,2,2,0,1,0,0,0,0,52.54211524023562,13.3364977359411,0,1,2,0
972,198195,2,7,2,2,2,6,1,2,1,0,0,0,0,52.526543738452816,13.354027743885515,0,1,6,0
973,198196,2,9,5,3,5,3,0,0,1,0,0,0,0,52.528355739008646,13.319587776806063,0,1,2,0
974,198198,2,9,5,3,0,1,0,0,0,0,0,0,0,52.52200651273714,13.404484973775132,1,0,1,0
975,198224,3,17,2,3,1,5,0,0,1,0,0,0,0,52.420245989075795,13.501195465281247,0,1,5,0
976,198227,3,16,2,3,5,2,0,0,1,0,0,0,0,52.49404262286682,13.402833767167802,0,1,2,0
977,198235,3,19,3,3,5,3,2,1,0,0,0,0,1,52.53406943261852,13.403325433899298,0,1,2,0
978,198239,3,20,3,3,1,5,2,1,1,0,0,0,0,52.488871721702566,13.399771574347081,0,1,5,0
979,198240,2,10,4,3,2,7,0,0,1,0,0,0,0,52.486947852861135,13.422598708993776,0,1,7,0
980,198251,3,16,2,3,5,3,0,1,1,0,0,0,0,52.52255390131981,13.367221213763086,0,1,2,0
981,198257,3,15,2,3,5,3,0,1,1,0,0,0,0,52.5553937229384,13.324899666713495,0,1,2,0
982,198266,3,13,2,3,5,3,0,1,1,0,0,0,0,52.61126778309686,13.301289884989341,0,1,2,0
983,198267,3,6,2,3,0,1,2,2,0,0,0,0,0,52.527763555439094,13.144177385765078,1,0,1,0
984,198270,3,18,3,3,5,3,2,1,1,0,0,0,0,52.50390355540511,13.410967611806312,0,1,2,0
985,198271,3,7,2,3,5,3,0,0,1,0,0,0,0,52.539299711673785,13.452395564966194,0,1,2,0
986,198275,3,11,2,3,1,5,0,0,1,0,0,0,0,52.50117527008207,13.50898657694492,0,1,5,0
987,198276,3,12,2,3,5,3,0,0,1,0,0,0,0,52.50635870599887,13.351754608015835,0,1,2,0
988,198280,3,18,2,3,5,2,2,1,1,0,0,0,0,52.49795499851721,13.320295676906454,0,1,2,0
989,198285,2,8,4,3,5,7,0,0,1,0,0,0,0,52.49967157709418,13.465954206082154,0,1,7,0
990,198286,3,18,2,3,2,2,2,1,1,0,0,0,0,52.52745387668896,13.392929069205724,0,1,2,0
991,198297,3,20,2,3,5,3,2,1,1,0,0,0,0,52.56981059662898,13.538237864361982,0,1,2,0
992,198299,3,19,2,3,1,5,2,1,1,0,0,0,0,52.533862412144224,13.353270254025785,0,1,5,0
993,198300,3,19,2,3,1,5,2,1,1,0,0,0,0,52.48964593147975,13.408313875701715,0,1,5,0
994,198311,3,19,3,3,6,4,2,1,0,0,0,1,0,52.49646621286241,13.349911465852045,0,1,4,0
995,198315,3,9,2,3,0,1,0,0,0,0,0,0,0,52.53255760191472,13.398617134246097,1,0,1,0
996,198317,3,15,1,3,5,3,0,0,0,0,0,0,1,52.49140571673256,13.396446465884805,0,1,2,1
997,198322,3,11,7,2,5,3,0,0,0,0,0,0,1,52.417038551140365,13.30487412166274,0,1,2,1
998,198323,3,14,1,3,6,4,0,0,0,0,0,1,0,52.419356148532884,13.208749585493912,0,1,4,1
999,198325,3,6,1,2,0,1,0,0,0,0,0,0,0,52.626951311380736,13.497713310802682,1,0,1,1
1000,198326,3,2,1,3,3,6,2,0,1,0,0,0,0,52.643012716417246,13.30337211517519,0,1,6,1
1001,198328,3,16,1,3,1,6,0,0,1,0,0,0,1,52.59286372886981,13.3103224794802,0,1,6,1
1002,198330,3,18,1,3,5,2,2,0,1,0,0,0,0,52.500137422439614,13.306970851207376,0,1,2,1
1003,198332,3,16,3,3,5,2,0,1,1,0,0,0,0,52.44198109879036,13.56972276056905,0,1,2,0
1004,198333,3,17,1,3,5,3,1,0,1,0,0,0,0,52.53972285744946,13.352714104014769,0,1,2,1
1005,198337,2,8,4,3,1,6,0,0,0,0,0,0,1,52.50075117305211,13.4212437552269,0,1,6,0
1006,198338,3,15,1,3,5,3,0,0,1,0,0,0,0,52.548475151639316,13.181408459822284,0,1,2,1
1007,198339,3,11,7,2,1,5,0,0,1,0,0,0,0,52.50165751738079,13.303876033623336,0,1,5,1
1008,198340,3,13,1,3,0,2,0,0,0,0,0,0,1,52.51633331087653,13.380854720804832,0,1,2,1
1009,198343,3,11,1,2,1,5,0,0,1,0,0,0,0,52.500627710908574,13.223304681384542,0,1,5,1
1010,198344,3,16,7,3,2,2,0,0,1,0,0,0,0,52.509284701378796,13.473149770739699,0,1,2,1
1011,198348,3,10,1,3,5,3,0,0,1,0,0,0,0,52.416315232271394,13.340126795807555,0,1,2,1
1012,198349,3,19,6,3,5,2,2,0,1,0,0,0,0,52.505154190372046,13.4713764488552,0,1,2,0
1013,198351,3,3,1,3,1,5,2,1,1,0,0,0,0,52.511068949983866,13.428058746300444,0,1,5,1
1014,198359,3,14,7,3,5,2,0,0,1,0,0,0,0,52.584615857632414,13.311058632893909,0,1,2,1
1015,198362,3,10,7,3,5,7,0,1,1,0,0,0,0,52.587997263818636,13.288772404104474,0,1,7,1
1016,198363,3,19,3,2,0,7,2,1,0,0,0,0,0,52.54182513611961,13.606461572601454,1,0,7,0
1017,198375,3,14,6,3,5,3,0,0,1,0,0,0,0,52.58815984662258,13.339936332034275,0,1,2,0
1018,198379,3,20,6,3,5,3,2,0,1,0,0,0,0,52.57005216191136,13.300287561012125,0,1,2,0
1019,198381,3,8,6,2,5,3,0,0,1,0,0,0,0,52.49917173983334,13.427642405767894,0,1,2,0
1020,198386,3,7,6,3,5,2,0,0,1,0,0,0,0,52.478830013354084,13.320344056366286,0,1,2,0
1021,198391,3,9,6,3,1,5,0,0,1,0,0,0,0,52.52210361421632,13.405052227348149,0,1,5,0
1022,198393,3,17,3,3,5,2,1,1,1,0,0,0,0,52.491832841202495,13.451030879256733,0,1,2,0
1023,198396,3,15,6,3,3,2,0,0,0,0,0,0,1,52.50206319115942,13.416612107973533,0,1,2,0
1024,198399,3,7,6,3,5,3,0,1,1,0,0,0,0,52.429616088203076,13.213446822100144,0,1,2,0
1025,198403,3,19,6,3,5,7,2,0,1,0,0,0,0,52.49769211755288,13.294264465733676,0,1,7,0
1026,198406,3,4,6,3,5,3,1,0,1,0,0,0,0,52.520186024302724,13.423316562551847,0,1,2,0
1027,198409,3,19,5,3,3,6,2,0,1,0,0,0,0,52.49883862868065,13.417241246631908,0,1,6,0
1028,198415,3,12,5,3,5,5,0,0,1,0,0,0,0,52.50776445443253,13.413951699843984,0,1,5,0
1029,198420,3,7,6,3,0,1,0,2,0,0,0,0,0,52.44933737251335,13.66375011219636,1,0,1,0
1030,198422,3,11,5,3,2,2,0,0,1,0,0,0,0,52.55107864448769,13.429946208223253,0,1,2,0
1031,198423,3,15,6,3,5,2,0,0,1,0,0,0,0,52.50630877372701,13.368262745933187,0,1,2,0
1032,198429,3,8,2,3,0,1,0,2,0,0,0,0,0,52.57765299473573,13.361395820036087,1,0,1,0
1033,198431,3,22,5,3,6,7,2,0,0,0,0,1,0,52.51553067354003,13.467955256305409,0,1,7,0
1034,198434,3,17,5,3,5,3,0,0,1,0,0,0,0,52.57440732377074,13.409908371085267,0,1,2,0
1035,198437,3,19,5,3,5,2,2,0,1,0,0,0,0,52.450567827589005,13.6230022606997,0,1,2,0
1036,198438,3,9,5,3,5,2,0,0,1,0,0,0,0,52.52271996278093,13.380418124989259,0,1,2,0
1037,198441,3,9,5,3,5,2,0,0,1,0,0,0,0,52.50348031775818,13.411019724889613,0,1,2,0
1038,198443,3,12,5,3,5,2,0,1,1,0,0,0,0,52.525664829509104,13.5401281071336,0,1,2,0
1039,198450,3,6,5,3,5,2,1,1,0,0,1,0,0,52.4324025440645,13.535216600127807,0,1,2,0
1040,198453,3,8,5,3,0,6,0,0,0,0,0,0,1,52.533486223256766,13.607554089063324,0,1,6,0
1041,198458,3,10,5,3,1,5,0,1,1,0,0,0,0,52.569673721446584,13.41515522145309,0,1,5,0
1042,198464,3,17,5,3,1,5,2,0,1,0,0,0,0,52.51172643148706,13.407900844654947,0,1,5,0
1043,198465,3,10,3,3,6,4,0,0,0,0,0,1,0,52.54327937191317,13.441635370725832,0,1,4,0
1044,198467,3,7,5,3,5,3,0,1,1,0,0,0,0,52.436773532820645,13.314075695277172,0,1,2,0
1045,198468,3,17,5,3,5,3,2,0,1,0,0,0,0,52.522806891309,13.460165809040635,0,1,2,0
1046,198473,3,9,5,3,0,7,0,1,0,0,0,0,0,52.507687047865716,13.471707601067207,1,0,7,0
1047,198474,3,8,4,3,5,3,0,0,1,0,0,0,0,52.51501688242946,13.419337876496265,0,1,2,0
1048,198475,3,14,5,2,3,3,0,0,1,0,1,0,0,52.42800188497305,13.325474958897088,0,1,2,0
1049,198477,3,14,5,3,5,3,0,0,1,0,0,0,0,52.422777131212904,13.527826916331005,0,1,2,0
1050,198482,3,14,5,3,5,2,0,0,1,0,0,0,0,52.43620389317161,13.21662651215085,0,1,2,0
1051,198486,3,9,4,3,5,3,0,1,1,0,0,0,0,52.51570589487167,13.426681987301546,0,1,2,0
1052,198488,3,13,5,3,5,2,0,0,1,0,0,0,0,52.527561907964795,13.389139975078995,0,1,2,0
1053,198495,3,13,5,3,5,2,0,0,1,0,0,0,0,52.478847654464396,13.328813924421327,0,1,2,0
1054,198496,3,8,4,2,5,3,0,2,1,0,0,0,0,52.53376793131972,13.17924711990139,0,1,2,0
1055,198498,2,13,4,3,5,2,0,0,0,0,0,0,1,52.48503360549486,13.376708783673765,0,1,2,0
1056,198507,3,18,4,2,5,3,2,1,1,0,0,0,0,52.402216785793726,13.577553255731821,0,1,2,0
1057,198508,2,12,4,3,5,2,0,0,1,0,0,0,0,52.581687480057475,13.406148205232626,0,1,2,0
1058,198511,3,17,4,3,7,7,0,1,0,0,0,0,0,52.4909428450434,13.32844494789712,1,0,7,0
1059,198513,3,17,3,2,5,3,1,1,1,0,0,0,0,52.49866981390944,13.356930240679569,0,1,2,0
1060,198522,3,19,3,3,5,3,2,0,1,0,0,0,0,52.5070334488134,13.379295921359596,0,1,2,0
1061,198524,3,16,2,3,5,2,0,0,1,0,0,0,0,52.551488486937636,13.403854731331116,0,1,2,0
1062,198527,3,7,2,3,6,4,1,0,0,0,0,1,0,52.486797914882295,13.313891187764375,0,1,4,0
1063,198535,3,15,2,3,2,2,0,0,1,0,0,0,0,52.43321468572371,13.352997562212696,0,1,2,0
1064,198536,3,16,3,3,2,6,0,1,1,0,0,0,0,52.5704054498445,13.320514775973685,0,1,6,0
1065,198538,3,15,3,3,0,5,0,0,1,0,0,0,0,52.4915852906671,13.322791771029472,0,1,5,0
1066,198542,3,7,3,3,5,2,0,0,1,0,0,0,0,52.46002176421614,13.580816683964212,0,1,2,0
1067,198545,3,13,2,3,0,1,0,1,0,0,0,0,0,52.504840991589525,13.341181151257627,1,0,1,0
1068,198546,3,8,3,3,5,2,0,1,1,0,0,0,0,52.4685493085701,13.420768770047346,0,1,2,0
1069,198552,3,18,2,3,5,3,0,0,1,0,0,0,0,52.523502668637455,13.373762332559776,0,1,2,0
1070,198554,3,17,2,3,5,2,0,0,1,0,0,0,0,52.5289657738289,13.401908510572438,0,1,2,0
1071,198559,3,15,2,3,3,6,0,0,1,0,0,0,0,52.52942969904039,13.397485002576321,0,1,6,0
1072,198562,3,15,2,3,5,2,0,0,0,0,0,0,1,52.4392618859924,13.262660912320518,0,1,2,0
1073,198568,3,15,1,3,1,5,0,0,1,0,0,0,0,52.535484868124534,13.427906663411553,0,1,5,1
1074,198569,3,9,2,3,5,3,0,0,1,0,0,0,0,52.48847401570794,13.301875023748252,0,1,2,0
1075,198578,3,15,1,3,0,1,0,0,0,0,0,0,0,52.53192967317296,13.403132270953169,1,0,1,1
1076,198582,3,7,2,3,5,3,0,0,1,0,0,0,0,52.50724726979542,13.468107062401725,0,1,2,0
1077,198587,3,13,1,3,5,2,0,0,1,0,0,0,0,52.54407832750561,13.415453918400756,0,1,2,1
1078,198588,3,14,2,3,5,2,0,0,1,0,0,0,0,52.48000610400837,13.303987196867382,0,1,2,0
1079,198593,3,16,2,3,6,4,0,0,0,0,0,1,0,52.54901980307849,13.177236201220396,0,1,4,0
1080,198601,3,17,2,2,5,2,0,0,1,0,0,0,0,52.54541798813692,13.379427397663296,0,1,2,0
1081,198608,3,20,2,3,5,2,2,0,1,0,0,0,0,52.45791842928197,13.31779578235456,0,1,2,0
1082,198610,3,20,7,2,0,1,2,0,0,0,0,0,0,52.547993697318276,13.494165553882508,1,0,1,1
1083,198618,3,16,7,3,5,2,0,0,1,0,0,0,0,52.513112352900436,13.447619151653134,0,1,2,1
1084,198624,3,20,1,3,1,5,2,0,1,0,0,0,1,52.52331188122582,13.403131086978695,0,1,5,1
1085,198625,3,13,7,2,6,4,0,0,0,0,0,1,0,52.52051859037726,13.38823269059392,0,1,4,1
1086,198641,3,17,6,3,3,6,0,0,1,0,0,0,0,52.49130266050096,13.392558117233547,0,1,6,0
